m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,samplen,typexpr,express,subject
11494.462087389675,2715.607171843026,-3674.5692988140163,6987.627335468782,1524.9866934665538,-2726.571455289699,3446.5837176976993,681.9064596542579,-1894.4416633814276,9554.827028758957,1683.4814369609348,-3903.104474137098,4151.819076226688,731.7033474673995,-1769.5893513025774,-601.8448771937719,-62.51832400588155,163.3713090997568,9366.868004474381,947.8425387789528,-4750.912834354449,1741.0241179397524,40.42103839705276,-955.5668067381445,-4967.1015910606675,-791.7099798765048,2333.753640016317,0,N,N,42
11615.46798345006,2784.713317162045,-3682.4212546585727,7032.235651270125,1566.1481156810307,-2714.7707057824464,3370.9015200914137,699.8834351033959,-1835.9404128863134,9652.60919288437,1724.2454920064613,-3935.4876963684023,4202.4329604772865,745.0527557249338,-1787.3920359256772,-621.2675930468749,-68.70189909352699,174.827781312313,9424.864196460678,978.5330738621169,-4788.57831061459,1797.825682136337,32.56009164837184,-997.2034100547621,-4928.364711469307,-824.1996436538644,2299.473191107519,1,N,N,42
11089.813464154933,1850.1208895361804,-4400.804904246127,7176.069190898794,1092.3831734830196,-3158.3929297004797,4493.079076189536,594.9888562659771,-2331.02651118959,9351.020251957241,1245.7310767279794,-4181.484109761447,4168.298620008387,543.4780988587584,-1910.1067188004597,-325.12977846673436,-26.88524867673292,89.77857634744134,9475.827156669508,893.8177922755181,-4733.978532671621,1661.3950538303702,66.22669733518205,-872.7052813873505,-5329.693692592837,-660.5890304323559,2566.2220831689083,0,N,N,43
11320.60986030947,1875.377238446704,-4489.9422350895675,7331.970696666105,1114.2817785278273,-3224.0975036613713,4589.777066822701,619.4029250478787,-2375.7874811763,9540.755161391833,1250.268671207989,-4267.121424159528,4256.99596870366,548.180511803095,-1950.4906038339827,-323.75554814998907,-23.098826894631316,88.69332474883726,9672.369424825072,877.4410897524635,-4844.026582555066,1691.7241898277725,57.731769550105284,-891.9919026310968,-5433.952900767092,-668.4344687461188,2617.985775296911,1,N,N,43
11355.607702291105,2473.2628104871596,-3865.590677976704,6922.3204088049415,1430.77360923407,-2759.02757428425,3466.697579551442,693.2895181247078,-1846.2972602337413,9575.176590905741,1534.1581992517533,-4033.542297841169,4139.423397892525,678.7966585909085,-1803.8189868021318,-611.405000162813,-34.49006330948321,190.89789868863227,9646.779268769638,876.5102482339247,-4894.714518991054,1788.247340190497,28.511217742660435,-992.3566508862161,-5058.012528645895,-746.0992691040835,2378.734003438069,0,N,N,44
12069.010162008904,2618.92502884715,-4100.933388876141,7367.632866845644,1515.4227396978056,-2936.172091863502,3687.827951395352,739.7491110925625,-1965.4645526722766,10161.69127323672,1612.1732999012136,-4284.240078021594,4412.709226967953,712.154492950841,-1927.1600373947172,-626.1689410796226,-33.77171449747456,191.17724544711064,10201.240192839781,905.8153281148522,-5188.755898915817,1914.3397938766732,17.905708441623986,-1068.09905479512,-5326.081514792631,-789.4390442263859,2504.100125178736,1,N,N,44
11486.988945600184,2228.3529658834495,-4270.887861451598,7279.211426007851,1319.158810080313,-3058.758738934656,4235.487391767075,678.446390333009,-2199.021867659341,9646.549102194875,1457.8560583533465,-4179.180747246,4246.944555774011,658.6842425097275,-1884.2735846199325,-453.9775873358308,-15.642229777802157,143.2075348967506,9696.971187202866,944.4534912194765,-4838.795917309305,1702.520725531988,77.90084104141438,-902.5355348746066,-5380.991895777001,-710.2944954642803,2562.612015246539,0,N,N,45
11635.925246829109,2274.916197612865,-4307.734040095913,7437.278074778375,1361.6077507333725,-3115.752781425937,4391.023886035004,735.0419622177728,-2258.4706917366534,9687.715288312602,1468.4048143483276,-4190.744200457925,4312.677136428174,662.3902724150951,-1914.3372388872117,-377.7685753498507,-11.321127199953423,106.18105816303785,9605.997578945986,929.7757543832065,-4815.597464273762,1675.7520433926284,52.10077392415215,-904.5283016012229,-5357.663598703392,-746.8681431200305,2540.730383960013,1,N,N,45
12878.35061538783,2242.9885328625187,-5024.248792970454,8304.349433362206,1340.439251836692,-3584.8745806292545,5036.0578106217345,702.4786113086502,-2576.614200717219,10831.891529054024,1495.336969978601,-4773.8061821763395,4865.026288236775,678.5698473704629,-2196.227710405826,-354.7561001237691,-14.270441533899316,91.61844516488509,10866.619311410233,995.4533446832272,-5398.05901341434,1957.0710236847578,95.11027654600065,-1026.5677623070305,-5997.682215400267,-725.3971616821553,2857.583287019358,0,N,N,46
13069.25678834032,2252.0936895168065,-5109.824881884761,8446.05121809517,1346.013278101866,-3654.70597412291,5152.322010379491,703.9974148637992,-2640.9934137277364,10988.733872179337,1499.171611084034,-4848.002241691864,4946.550182437472,683.4306817125125,-2234.8375791747817,-349.6423455541043,-11.997090636171905,88.3881820069002,11021.693370508616,990.5546048228257,-5478.067440590903,1993.16044845713,98.77551561077846,-1042.130601696551,-6095.1494239400645,-720.4286192039824,2910.597255034487,1,N,N,46
11422.572510569924,2329.9282459944743,-4286.064600998629,7147.01873713883,1405.4846856236516,-2965.2030180694983,3847.2920247702837,769.4247716076883,-1903.9249511257242,9628.239987065099,1581.627806875524,-4113.002894045335,4263.987985531113,696.2901782343331,-1874.5040508211391,-479.4357589157731,-41.053469266694975,148.02451280887408,9539.538252548435,1098.0234949260503,-4625.120352098991,1810.984757581003,78.62289396843006,-947.0011445304428,-5052.903441889457,-833.169650486536,2306.56374175026,0,N,N,47
11471.430437218914,2335.9799484658433,-4309.3235719423,7182.309929931433,1407.7906254615302,-2985.255878378362,3888.9248019056563,770.6536097951953,-1929.7319123630184,9669.094811606854,1587.862593957901,-4133.940368945267,4277.241222389208,698.4654344411755,-1881.7934971061309,-483.8500071893784,-41.770485085645646,149.64465280057635,9589.567289059642,1107.2579778383779,-4650.536963945777,1809.0075623685439,80.91789169657885,-945.0678215032801,-5099.565516045916,-837.1259717322708,2331.978097905422,1,N,N,47
11997.44776323605,2440.6178012537666,-4496.596454419223,7498.821441856291,1469.2823719992941,-3115.4621992215443,4060.7777598094544,804.7401685278526,-2020.4582640906954,10118.928921566245,1653.546581520948,-4310.586044093933,4455.661622689161,726.398052743619,-1957.0775739213464,-530.6989587907767,-44.85300688292472,160.16501855505135,10065.864292790451,1132.5297642431235,-4872.6199835262605,1877.7350617467837,78.5775208130382,-979.2618242930259,-5381.660665775772,-867.258009688914,2458.5035442897215,2,N,N,47
11563.65343292128,2366.8746973358157,-4332.843378555436,7149.083048983335,1426.707692707922,-2951.7151105194826,3689.779376208911,778.8558930753732,-1815.0017833812522,9825.718752595345,1607.0074671803573,-4207.062019437474,4309.922927162448,705.0375134550043,-1894.0992950399386,-580.0360455879877,-46.02855546802134,201.32344653688654,9850.388291741725,1125.08704318921,-4787.323953926898,1914.4188263256278,79.61263145295092,-1003.9649951656041,-5120.098584345113,-853.6706430744731,2335.285773962254,3,N,N,47
10504.168741494113,2058.225834387535,-3822.24557883808,6610.358519078335,1190.988830043358,-2743.1964971328207,3790.1815875494062,560.4064200534079,-1985.9090356614042,8826.057961905395,1332.5264421405088,-3803.2169303129867,3853.5261027188467,593.7402992534467,-1698.649562968672,-452.8235604516736,-32.07603000983259,147.47509281891934,8906.942415170095,846.8568171378865,-4480.626523028812,1537.130222175194,68.36222860552364,-826.9235131649527,-4932.1396071419895,-632.1008133717415,2358.24781522548,0,N,N,48
10409.390454249005,2037.0071620244487,-3784.153473015731,6571.088590933222,1166.2840600871743,-2739.0188608761955,3856.920926081558,522.2672783808663,-2043.0157678516755,8732.995870579285,1327.2479723439044,-3755.584154555646,3800.265544105439,594.4177978606658,-1673.3288869339365,-444.95439088514803,-31.56166985955283,138.991910687736,8821.720957835425,845.1146272108202,-4422.565367784598,1473.4068465724977,86.8160282322561,-782.7689869838309,-4971.8674753991645,-599.433662588855,2386.9728414222327,1,N,N,48
10756.55099407893,2097.219707169165,-3923.1653502869117,6758.571017987971,1212.9532932269467,-2809.91927593684,3825.9943071667826,571.0396235081305,-2005.4980651083367,9055.839050343453,1358.409880928576,-3907.797674011841,3970.590251498838,605.7673348177074,-1754.1638536433425,-455.3266302184555,-31.69712731344584,147.0821941880816,9132.817100708835,863.2783176002245,-4594.800953919461,1622.454087010984,71.28560904687912,-870.449534951547,-4988.428734399738,-642.4756209113361,2384.177401044622,2,N,N,48
10440.852546182672,2071.22589244609,-3781.477121287114,6554.442565880732,1195.1814037186873,-2716.267887281184,3740.73218042571,557.4471704241009,-1967.1467485269036,8775.61151890619,1343.1401909139254,-3770.496535504281,3820.2012778345847,598.6832074585815,-1681.486959222618,-465.2869362014589,-33.08821902284797,149.60980226389162,8862.018337486916,853.1884401497301,-4445.636567187193,1522.9299590026128,74.08632322173247,-815.9719713747974,-4913.315705037088,-630.7056674650647,2344.564379706623,3,N,N,48
11848.833266984107,1970.2022511157343,-4831.500138554651,7899.291471324411,1260.2405145375196,-3464.4266240835705,5162.566969783714,825.0089957587548,-2535.0537861390007,9791.258816341166,1317.3274476070992,-4402.325683819379,4520.6102971289365,593.410288766302,-2073.268345826409,-103.25710784635567,2.407753897241335,-1.9392797175710257,9577.493304156094,942.7107161841656,-4736.233175881211,1662.5251117414641,28.88037674906495,-891.6143025294289,-5492.006174972601,-791.6694499604664,2577.227001074981,0,N,N,49
12028.690483332522,1989.0505012614851,-4915.106388609648,8059.414333457126,1274.922949018294,-3543.4175333736966,5326.256100028851,839.0804532868056,-2620.346038756414,9911.395805035472,1329.5598589417918,-4461.064489462375,4600.495574155865,600.766557404215,-2112.219502974822,-61.96363325106677,4.338401538146954,-22.961458819392305,9652.55629371071,950.7517170242613,-4781.605075822523,1668.6268622729026,30.31518113080959,-894.9582787496931,-5565.811688752879,-799.9785083751253,2618.4240387888003,1,N,N,49
13281.528476284631,2241.3858377121437,-5405.758540689616,8852.93563280839,1440.7703471269333,-3870.5576989693614,5743.152044099071,956.8420038394811,-2802.4489354465277,10955.886662400899,1499.8644306669871,-4908.2885024117095,5075.622631817379,673.7814226889411,-2321.9862154979114,-106.66624376888808,1.9681995661997433,-8.410177248911793,10651.454249978324,1070.7461605952872,-5251.585272758075,1876.3176448311563,24.325655051804432,-1006.6379760410058,-6082.97799637983,-913.6273046958578,2837.8249026006943,2,N,N,49
12948.532575786558,2194.7103040199527,-5253.232538208238,8581.386345360264,1405.5990802370247,-3744.866630427503,5494.785309132664,922.9446828955781,-2686.6899337700943,10724.427981520172,1467.0065320037245,-4800.995566135758,4939.428017483482,660.2026869208646,-2256.9160206695296,-144.0955482360033,1.6472752062055065,10.635514125511577,10498.197028236475,1042.2330543742753,-5178.227030527724,1849.1924357061762,27.971981913651888,-989.8200293268867,-5948.232294334261,-883.6885418145079,2777.7145506694537,3,N,N,49
11029.76772414713,2270.6747230886413,-3932.9885559241407,6668.374616807644,1287.051673673573,-2749.3304344975977,3379.8157398655494,595.6041282531216,-1819.3168111016284,9470.826005393716,1485.1913274053798,-4047.435180237612,4006.2800160166,644.9143411136458,-1761.3217140856118,-704.4280051323044,-52.48319237615812,245.62689637816533,9819.427618646625,966.5769643908868,-4916.61386269101,1777.5331122719872,81.35943015326869,-938.5030507476049,-5194.040535968397,-708.0517631511536,2474.6124769799226,0,N,N,50
11075.130892013782,2268.8488615722576,-3953.5827251538294,6713.3827835422535,1286.87542101231,-2774.936470800513,3446.778782790314,599.3471885893325,-1859.8936610175094,9498.85120742066,1479.914108754496,-4064.065615086403,4019.86300946803,644.0291477210448,-1769.343335284616,-693.0118813864435,-49.18847681895003,239.64122699642388,9847.556989626743,957.6780335932381,-4936.392517197883,1763.3501282729226,79.38351947099228,-930.8800701360501,-5238.598370443811,-705.0182612860795,2501.917834589495,1,N,N,50
10981.48821619227,2262.008503585769,-3899.494004288746,6638.200066588893,1283.814523721165,-2732.835991454596,3357.7485391921996,593.8357051089376,-1816.0677911860405,9428.625204891463,1468.4519118852313,-4029.1086642059254,3990.80330396158,642.6682750104292,-1753.2793607354097,-704.8895468184629,-46.29192921787036,246.86192625512393,9783.10375779283,936.6850420544185,-4912.362159858898,1778.691472123944,79.49099773685047,-939.6665825124404,-5170.639533989575,-691.8431240571141,2471.629840927349,2,N,N,50
10965.66062812784,2266.7734303077486,-3876.155482155652,6608.672315998354,1287.2375926595325,-2710.897908638993,3302.179587684334,595.7452390611095,-1785.0515211949773,9424.389179853533,1462.4988521289474,-4027.6254125143337,3980.7446839605964,641.1849585773772,-1748.0897611075638,-718.7964900954917,-44.03053709899888,255.54153888209078,9798.557389852731,922.2973903925374,-4930.687610725514,1785.28476230165,74.82363581857233,-947.382337849692,-5157.412522628799,-688.8166658547522,2464.86560376516,3,N,N,50
10617.461523152002,2265.3613615669137,-3679.124362294542,6531.745819056352,1245.3542528283303,-2702.930013357547,3586.84126983045,514.0363027689311,-2013.3543160358583,8962.43124416667,1491.9877136502805,-3777.276877249269,3823.348218475551,646.4864559847011,-1665.2017087312056,-612.5535209860176,-71.00346091348192,186.25935140510134,9098.428228396768,983.3295739653641,-4547.827732657247,1573.030237786658,120.97989909954381,-808.1731586300778,-5051.811903357124,-673.5341821341699,2440.2468726473744,0,N,N,51
10571.987672269966,2273.2284778422454,-3639.2220760133005,6536.788645407457,1256.211996055716,-2695.015717411778,3629.6209327265055,526.8034883850978,-2031.695005564358,8878.41282918206,1484.6597814440297,-3734.2781822898933,3810.767218486131,647.8772197996301,-1656.1072342403043,-567.362441377614,-63.05185587215198,166.8990725342744,8945.616950192552,959.469947759917,-4483.993463269893,1535.006944015686,112.82239170783558,-793.3477351829831,-4993.445496113597,-669.5704414208395,2413.4508087714908,1,N,N,51
10867.538341109386,2326.558919468289,-3762.055058930963,6665.5668177667085,1285.1495121481091,-2748.088704684033,3591.7269114263663,540.2782939959028,-2008.2727574984242,9185.059614899947,1527.8100392305842,-3868.179246791047,3925.1777951365852,661.8504631799555,-1709.1261319891528,-626.7490804683614,-71.37300908871003,190.31050862774055,9316.450139147299,999.8654112443393,-4654.644969356292,1639.6630377264942,115.76594377180359,-846.6485537807539,-5111.786004088194,-697.2862876011511,2459.0808683244363,2,N,N,51
10742.627579639327,2295.3729445824833,-3725.271493308055,6631.315390108588,1269.8951138750008,-2740.7734614392543,3660.477999661567,536.7903036549286,-2042.261190560923,9043.540579046603,1507.167301056701,-3810.852952176544,3877.23916651273,654.8552340458525,-1689.1419509412758,-587.4446021140709,-66.93840199549498,174.00656463713614,9134.493298861016,986.7985494974175,-4566.650240081259,1580.3314014567704,115.19076198126608,-816.1157827273908,-5076.6727418407845,-686.5091746647221,2446.7569785145183,3,N,N,51
11426.03138373421,2127.2569105330094,-4298.90024792124,7150.700164320588,1262.626394746805,-3024.2187992882486,4027.8720959602365,692.6875646970826,-2074.330455912782,9709.538807785084,1373.824088587535,-4255.746190668547,4211.089784341996,604.052202308879,-1888.148019560577,-568.8868149894674,-23.767500590818614,207.2319172932584,9971.056452158027,893.3506145912843,-5021.0919699204815,1788.2799580250835,33.32033683030487,-962.9765795704238,-5420.060500777983,-731.4403852148204,2583.6864150542588,0,N,N,52
12294.588562948224,2278.130556436054,-4625.679967280588,7698.385164429434,1339.5472178136724,-3265.7408379249746,4347.259540366865,712.6757376718837,-2257.463422672057,10451.784594207946,1479.968294712959,-4573.513211150264,4543.864921711789,650.1347380823593,-2036.957641046076,-596.9412129397855,-29.13254655196146,210.24299371805694,10717.883018087077,964.2994116483202,-5387.563904107962,1935.75890721964,48.042266080245895,-1033.9242161847583,-5818.421273551852,-766.9681369950631,2779.700464066864,1,N,N,52
11933.914691102327,2204.6459591677312,-4492.125355343129,7488.379363946557,1304.910114823222,-3176.3698104261266,4230.374679510827,712.0161736661873,-2189.871928140485,10130.71994199162,1419.823817161212,-4445.279108635108,4423.2754556530945,625.1368667604385,-1988.1039361602361,-545.3070319457883,-22.605985122473967,190.6432590408158,10365.050818188953,916.2830253764852,-5229.054929641945,1877.8945036911773,34.73455852257041,-1010.9422170201125,-5606.4114204766065,-750.661535606144,2678.6224560504033,2,N,N,52
12171.579845512979,2273.325040320395,-4568.2917219325245,7596.637381445307,1340.4281551675435,-3213.439606953665,4245.99879532384,718.0138207050508,-2200.0953310151517,10361.474809305031,1473.5721966431163,-4529.787509014497,4490.019094818694,648.7415281211518,-2010.734981701573,-614.9590011905441,-26.451908046589068,220.06224135107692,10651.524633798452,954.2201551000821,-5353.431484546017,1923.267779757184,45.26569238002875,-1029.2721759484127,-5765.159960992333,-764.6995244116101,2749.742758522304,3,N,N,52
9633.040401129238,1951.4500577245476,-3346.1492399901035,5960.468789379428,1087.3549193900358,-2476.1406455984597,3297.61625671428,482.3873707816166,-1834.2253427232977,8127.405898709647,1216.9999878630842,-3480.0111275583063,3499.29900049112,539.8808252287419,-1546.7724517590777,-505.92548045846206,-28.88712827155306,159.68823686509614,8295.744731839608,709.7713115393544,-4243.811681112239,1460.3486390481132,59.330686869790284,-782.4604405060013,-4546.498776978564,-547.085365778385,2215.393472598671,0,N,N,53
10091.640277360895,2019.1762450783922,-3543.4073268493476,6211.590863261658,1143.6368763930382,-2573.5811723367638,3326.558907002465,547.8216768013529,-1813.3685631931141,8554.287018632214,1253.7647567491776,-3681.3926679969136,3684.027097630816,550.9858896586157,-1633.2153694397327,-553.3336060009188,-30.286241607895306,187.53886350809717,8763.527577146266,736.3701224555865,-4489.013863958521,1593.6451359022494,36.21348012840803,-863.3747549294923,-4695.952880144658,-606.8773053337776,2271.950405214881,1,N,N,53
9848.19309611935,1990.9208773895573,-3431.713450951926,6093.822415084142,1117.7393982849449,-2528.774675616386,3346.6735430332974,515.2576719130903,-1845.1388885587432,8307.686529685849,1237.9922557604261,-3563.021512118676,3585.1208198359504,546.7736855809708,-1587.181094229322,-507.59599118237804,-29.948885306956917,161.17634499430784,8467.925349583258,724.3568635470328,-4333.087680454662,1501.8670116808062,49.39580701140633,-809.487618565772,-4610.815574983103,-577.8703559926481,2237.5470822463103,2,N,N,53
10183.109419895733,2066.427800365169,-3540.2747109304087,6309.536874484264,1166.7464176128078,-2614.3245607032895,3470.9000879985106,551.5054830125958,-1908.256305965557,8575.218162660167,1277.0573344888162,-3676.2169288805126,3706.108591067883,565.796116312648,-1640.1101599824706,-515.46465232488,-26.648239719413418,163.20410012119896,8722.665990207557,736.4525740934649,-4470.460869637611,1543.2324391352709,43.251748962102525,-835.2598820102421,-4753.133976969886,-603.5307864724874,2305.0770905272375,3,N,N,53
10895.380660521972,2487.444504276181,-3352.097067674004,6830.604188343069,1302.3906087677944,-2759.635391335191,4110.262272767658,424.9496880695894,-2476.116403987369,8898.161080460668,1502.710222292588,-3604.3419217718956,3814.232534573788,668.3613396971843,-1627.4547378653622,-452.3820663304489,-55.74376961548442,51.4223699169072,8787.05822498779,739.1791522870901,-4558.2886035688025,1254.8368678317709,98.21129604459294,-671.7483097651934,-5278.34666344068,-543.0382440607688,2635.681236333269,0,N,N,54
10925.50925136531,2498.2488948723003,-3373.679827694042,6819.8871536123515,1312.7261820362414,-2748.555253892894,4021.508714445285,433.4565403275341,-2418.1896716194897,8951.075842268734,1515.7285521598426,-3624.8066159313485,3838.3030716430703,672.6847944768884,-1637.4221415958627,-462.73603070823833,-59.146652062289,55.03851399712096,8849.153937272042,754.4365602622726,-4573.914422486884,1297.499641487188,98.56297832171187,-693.6522106128955,-5236.907344489242,-554.8668666859214,2602.577382697851,1,N,N,54
10651.85653576062,2427.9193359696737,-3250.413415807904,6621.110061964702,1260.7541276953073,-2669.380248966211,3868.4839380854855,396.09354966492987,-2364.1653011568,8753.974876237995,1450.9306777478314,-3591.495467561036,3742.500513547704,644.4774969911294,-1607.638114771288,-498.2550670263594,-56.213220723745835,92.25453844782194,8733.076410569496,727.8436048806275,-4587.981331657209,1324.4473997148016,98.53510030109035,-715.5718929469006,-5133.007442361004,-530.1390109574816,2589.959908263323,2,N,N,54
10546.16312228397,2411.1241804564006,-3221.1488191247945,6545.652462516371,1259.6773789733545,-2632.5739857191284,3792.846037656295,409.66012966519907,-2306.6631920082827,8667.946033407447,1441.485625636924,-3534.511295601911,3704.9544487246976,640.3302773448864,-1587.0639887643458,-487.2213356830632,-54.35590028592521,80.82538697056788,8631.926478026746,705.928359774267,-4509.797085198457,1304.246001832662,89.87791565062551,-704.1450233059508,-5055.876762874164,-527.9031118881475,2533.244572539893,3,N,N,54
11673.155097247429,2621.118617706069,-4151.854035071496,7053.524012665849,1540.1906083675633,-2798.8494151470527,3447.212548616623,765.9030152818547,-1698.179741734795,9921.95291556168,1781.7905506318575,-4147.653413440472,4208.791515558708,766.1749583563917,-1793.4891947238943,-782.3835979907814,-80.09688709176525,299.69127024255334,10017.0286229679,1257.6410273889737,-4865.889975130621,1823.4343872747663,90.48082339700795,-960.6189079504157,-5320.877278189286,-926.8689419596803,2424.26535185548,0,N,N,55
12090.037079816588,2690.0189579632442,-4344.945171981063,7301.977102018531,1579.0740699488977,-2912.9040490388256,3570.88820428533,783.1179651913253,-1754.8322088701802,10302.113844897905,1847.9991438380962,-4319.5165199122475,4365.830785096303,790.3021928030405,-1865.83686277479,-817.5874400915606,-89.28369540935853,313.9313137093817,10426.345166265379,1334.5031909972004,-5046.782441877456,1905.6036280561257,102.36457181470286,-998.6159313401962,-5525.970128626553,-965.6109820960592,2515.001435667734,1,N,N,55
12225.291492295211,2803.152215938438,-4322.417557507415,7324.130374834916,1653.5905502212283,-2867.107008807049,3419.6851284943104,827.2934455542381,-1642.0524843875019,10410.886770065206,1908.7578964111954,-4332.176567492932,4400.836405786684,815.3537979955747,-1865.4703358397883,-861.6552509389176,-93.00329568179396,335.745564315958,10501.819831128054,1356.777612739272,-5078.939270976629,1943.3145624473484,87.60309553670379,-1030.8506814187806,-5485.668949348133,-1009.467783505235,2463.781270734008,2,N,N,55
12369.401417245503,2865.909663420673,-4354.647950577218,7396.572097597538,1683.8747646974693,-2886.8169152842524,3444.7955448159883,828.6836572816173,-1655.5924886384057,10530.085633263392,1961.6347502705783,-4350.620483778694,4436.113052487887,836.0880884966481,-1870.4933772415952,-886.9118432070405,-101.43345133172099,337.86736454498435,10611.326468734605,1390.560294121428,-5103.360738477305,1942.587175034774,96.95714450007276,-1024.3602576672743,-5568.503388227671,-1022.9198363166038,2491.0076931575627,3,N,N,55
12190.878322323257,2657.140686677133,-4436.277881347425,7396.843734104895,1629.9403176985388,-2915.8245178340794,3451.866428533074,896.447682871117,-1575.8298794204625,10374.465432629799,1761.1113600911306,-4418.946183941908,4503.993239538984,776.652545978816,-1947.07211925695,-729.4498961519208,-45.055021854920554,301.3945349028177,10424.433607855477,1204.2303065806004,-5113.059329236214,2069.2584698100254,45.77356621572034,-1129.1195121639498,-5269.571553341544,-962.8914897853385,2353.0109875620865,0,N,N,56
11198.252898619301,2389.421312375633,-4114.194559091633,6767.115077841297,1465.502107706526,-2681.2810574369146,3080.443291845708,800.0476331363751,-1405.0529993125945,9592.98635796127,1587.90522321955,-4114.705268740861,4173.25585940182,702.7072467986187,-1813.5224152117387,-674.9523529773853,-38.62381597370771,284.7103783358577,9703.401915319628,1094.8780365952584,-4770.317152632935,1981.3279982019976,48.369226202669466,-1076.3800416064287,-4798.266231877948,-862.7453511795906,2150.809793115044,1,N,N,56
11239.969379176524,2405.8917959498785,-4145.60453635791,6813.000537594036,1485.4410798311053,-2699.8608885250947,3153.760497633944,832.3460678172981,-1422.2442369002365,9605.777925500384,1600.6947721398913,-4127.035658677114,4171.201694666654,705.1645871769589,-1814.5710535799021,-669.4090921049171,-39.456982670729204,284.5163967503595,9706.97948585295,1118.0570930539764,-4770.134542134863,1941.0368657135043,39.97899140909588,-1061.4460810583305,-4852.936195537768,-893.8046063337677,2167.579610407943,2,N,N,56
11357.154574901022,2403.3606699599495,-4212.063351174168,6895.913639378895,1481.624223122435,-2751.5042500691757,3215.7023384877702,829.1160348098387,-1464.3287095107955,9717.360680530488,1605.1963279867894,-4185.028802816023,4231.773960806348,708.7290353984012,-1845.9368566913927,-663.2481769166831,-36.84654626856826,281.9030565734752,9823.960589944027,1126.7889288328693,-4828.769391468375,1981.7269349996025,47.0117535070069,-1077.251904235835,-4903.088638472453,-890.2017772263889,2200.7722191784806,3,N,N,56
12334.72329192513,2029.3095809532342,-4773.916879460725,7908.490829874056,1162.3862689826124,-3479.119341493591,4848.019672420687,597.8553778441316,-2598.0112655873018,10436.788990669458,1303.5447996900828,-4662.110258306518,4626.115078624053,566.0612125341922,-2129.19118910908,-387.02398452024704,-33.74321596666484,93.46118423101359,10677.994266223977,851.4120166942625,-5411.748139917831,1882.0192384480356,54.058167009711894,-998.255542633289,-5909.811003056306,-667.2205547668983,2877.9680154054263,0,N,N,57
12411.840811662498,2053.18091437423,-4798.1036843310885,7942.283851738654,1175.5264205614071,-3489.347658303036,4840.522391393065,602.0984589170625,-2592.8711331289383,10512.261124839162,1321.6507595364494,-4691.6218746144705,4652.7167063159395,573.8175574749399,-2139.2772999829886,-406.89926785186856,-34.70135729310185,102.87491010946786,10765.38578038059,865.819363554404,-5452.254479515514,1905.8371217784115,56.442677275297314,-1010.169551104002,-5945.036148010766,-674.8957088975917,2892.761918229281,1,N,N,57
12657.887363250322,2085.6460641884064,-4909.266895412986,8100.895031761414,1196.2464481563457,-3562.544285123475,4954.242411245626,616.2252531839695,-2646.1363438306857,10725.278640233835,1347.7761159600805,-4782.721620306231,4736.962487426153,584.5630961479841,-2177.095436515261,-421.5979381645461,-35.04445215193992,106.55015551092544,10997.345849534522,883.9749250250765,-5554.813783384095,1928.3687322238661,56.68741886430328,-1019.7227589761412,-6096.246237737512,-688.1609158181928,2960.7046459836442,2,N,N,57
12155.232181481202,2027.9048983903167,-4680.105037903915,7760.4669855060565,1167.837598847845,-3394.7385333663588,4705.850738766847,604.9983424702868,-2514.4253886112388,10299.503683979281,1298.5206981067433,-4584.2873569663025,4540.876296941368,567.9307918133683,-2079.6455217483262,-427.18834430217237,-28.114695196416527,117.20590022734069,10567.871993252746,833.3598627168853,-5349.078330029062,1857.1563846115985,49.81485383472352,-984.1077121207932,-5847.445468029173,-661.0043256480428,2843.427587504886,3,N,N,57
9790.36436900081,1998.5879749269104,-3489.962565524343,6005.754046771443,1136.1523975084306,-2476.112614066021,3198.916478326296,522.1689600829501,-1711.3600272459778,8322.27261239433,1301.6199890492537,-3540.5677592341594,3556.2409021686813,569.5482868779095,-1556.1582959595178,-563.2915372263063,-44.53608379475916,187.8690183510096,8516.774652759252,826.4224447448244,-4246.464903146241,1508.459807895402,69.74930629014219,-793.6521088913131,-4599.090014037363,-611.6779416953761,2185.905869105226,0,N,N,58
9730.619365466464,1978.6087071007382,-3480.5844855745045,5932.410658126478,1135.955878521217,-2440.2736843340126,3034.325598068278,546.6414533754149,-1605.7058868309641,8309.745622023389,1279.9825236581562,-3556.0872312118618,3564.754130946635,560.1005532734258,-1566.2289651211167,-563.7752712411606,-38.752556969222425,198.0991685709384,8520.17298223701,813.9891893685798,-4265.517715352047,1575.5517299950861,55.37888154322293,-836.3179820635294,-4468.357204037112,-624.6317267708484,2117.063641613575,1,N,N,58
10205.158951298188,2108.2771085330814,-3614.2818391210167,6195.976868895925,1202.25171901723,-2537.6866752317474,3128.1235065592746,564.0845713741056,-1668.6151949461341,8717.651993200792,1364.536785447205,-3709.92858489355,3728.5180338373443,596.0374092273302,-1631.6943441631502,-609.0522637859442,-45.019874997923644,210.12049757665625,8935.855545035967,861.0377885890646,-4467.52436488373,1652.4107632879707,63.03443935939187,-874.5473437562422,-4678.276446032249,-653.7374897930088,2214.76715809702,2,N,N,58
